id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7476647,1/1/2010 10:21,1495,4941,$13.29 ,Swipe Transaction,46284,Indianapolis,IN,46259,5411,
7476648,1/1/2010 10:22,1102,2822,($59.00),Swipe Transaction,68671,Tulsa,OK,74137,5541,
7476649,1/1/2010 10:22,1763,4297,$2.52 ,Swipe Transaction,25887,Minneapolis,MN,55429,5814,
7476650,1/1/2010 10:23,1123,3010,$4.37 ,Swipe Transaction,43293,Laurinburg,NC,28352,5499,
7476652,1/1/2010 10:24,47,5080,$2.64 ,Swipe Transaction,75936,Huntington,WV,25704,5814,
7476653,1/1/2010 10:24,1173,3214,$64.73 ,Swipe Transaction,90709,Casper,WY,82604,7538,
7476655,1/1/2010 10:25,1080,2562,$1.00 ,Swipe Transaction,88646,Centerville,GA,31028,5812,
7476656,1/1/2010 10:26,658,5548,$35.64 ,Online Transaction,50404,ONLINE,,,4784,
7476657,1/1/2010 10:26,876,5773,($59.00),Swipe Transaction,61195,Depew,NY,14043,5541,
7476658,1/1/2010 10:26,940,2047,$11.46 ,Swipe Transaction,77627,Pembroke Pines,FL,33028,5812,
7476660,1/1/2010 10:26,1459,177,$43.26 ,Swipe Transaction,43293,Albuquerque,NM,87121,5499,
7476661,1/1/2010 10:27,674,5348,$3.45 ,Swipe Transaction,75781,San Diego,CA,92105,5411,
7476662,1/1/2010 10:27,1168,3239,$108.78 ,Swipe Transaction,94123,Morris Plains,NJ,7950,5310,
7476664,1/1/2010 10:28,1403,2830,$39.15 ,Online Transaction,16798,ONLINE,,,4121,
7476665,1/1/2010 10:28,1459,177,$80.00 ,Swipe Transaction,43293,Albuquerque,NM,87121,5499,
7476666,1/1/2010 10:29,1052,5460,$59.15 ,Swipe Transaction,93910,Pinole,CA,94564,7538,
7476667,1/1/2010 10:29,1069,5167,$21.92 ,Swipe Transaction,24823,Mount Holly,NC,28120,7538,
7476668,1/1/2010 10:29,1227,122,$9.10 ,Swipe Transaction,61195,Plymouth,MI,48170,5541,
7476669,1/1/2010 10:29,1498,999,$2.36 ,Swipe Transaction,50783,Williamstown,NJ,8094,5411,
7476670,1/1/2010 10:29,1648,1187,$3.00 ,Swipe Transaction,14528,Mendham,NJ,7945,5499,
7476671,1/1/2010 10:30,699,4283,$6.22 ,Swipe Transaction,67390,Rowley,IA,52329,5814,
7476672,1/1/2010 10:30,984,3836,$140.00 ,Swipe Transaction,27092,Kissimmee,FL,34746,4829,
7476675,1/1/2010 10:31,1254,1055,$9.86 ,Swipe Transaction,26445,Georgetown,IL,61846,5310,
7476676,1/1/2010 10:31,1583,3385,$12.90 ,Swipe Transaction,75936,Mount Joy,PA,17552,5814,
7476677,1/1/2010 10:32,408,2515,$16.07 ,Swipe Transaction,96049,Birchwood,WI,54817,5541,Technical Glitch
7476679,1/1/2010 10:32,1098,5179,$13.57 ,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7476680,1/1/2010 10:32,1150,4672,$24.37 ,Swipe Transaction,19464,Hurst,TX,76054,5812,
7476681,1/1/2010 10:32,1519,2476,$1.44 ,Swipe Transaction,59935,Livingston,MT,59047,5499,
7476682,1/1/2010 10:32,1789,5130,$2.65 ,Swipe Transaction,19655,Ferdinand,IN,47532,5411,
7476683,1/1/2010 10:33,13,4270,$8.76 ,Swipe Transaction,92542,Fort Knox,KY,40121,5813,
7476685,1/1/2010 10:33,1184,4202,$25.96 ,Swipe Transaction,55060,Fremont,CA,94536,5812,
7476686,1/1/2010 10:33,1644,3001,$5.18 ,Swipe Transaction,44625,Westminster,SC,29693,5812,
7476687,1/1/2010 10:34,820,5040,$9.02 ,Swipe Transaction,59199,Barnstable,MA,2630,5814,
7476689,1/1/2010 10:35,231,2474,$10.28 ,Swipe Transaction,22204,Fayetteville,NC,28314,5541,
7476690,1/1/2010 10:35,362,5474,$16.09 ,Swipe Transaction,87559,Las Vegas,NV,89118,5411,
7476691,1/1/2010 10:35,468,5532,$171.90 ,Swipe Transaction,96958,Iowa City,IA,52240,4900,
7476692,1/1/2010 10:35,549,2588,($295.00),Swipe Transaction,39991,Lincoln Park,MI,48146,3771,
7476693,1/1/2010 10:35,884,2237,$39.89 ,Swipe Transaction,86410,Grand Rapids,MI,49546,5211,
7476694,1/1/2010 10:35,1083,5173,$5.44 ,Swipe Transaction,54041,Ashland,KY,41102,5411,
7476696,1/1/2010 10:35,1507,4671,$116.55 ,Online Transaction,65108,ONLINE,,,4899,
7476697,1/1/2010 10:35,1742,5869,$1.02 ,Swipe Transaction,35451,Rossville,IN,46065,5812,
7476698,1/1/2010 10:36,256,2850,$13.43 ,Swipe Transaction,36869,Zebulon,NC,27597,5812,
7476699,1/1/2010 10:36,557,5570,$1.18 ,Swipe Transaction,14528,Canton,NC,28716,5499,
7476700,1/1/2010 10:36,1006,4723,$76.87 ,Swipe Transaction,22204,La Porte,IN,46350,5541,
7476701,1/1/2010 10:36,1495,2099,$8.57 ,Swipe Transaction,46284,Indianapolis,IN,46259,5411,
7476703,1/1/2010 10:37,115,38,$162.76 ,Swipe Transaction,59951,Browntown,WI,53522,7538,
7476704,1/1/2010 10:37,363,5555,$11.66 ,Swipe Transaction,93391,Vatican City,Vatican City,,5812,
7476705,1/1/2010 10:37,663,975,$88.15 ,Swipe Transaction,602,Franklin,TN,37067,5300,
7476706,1/1/2010 10:37,679,2894,$10.95 ,Swipe Transaction,11468,Halifax,PA,17032,5970,
7476707,1/1/2010 10:37,1451,5530,$3.97 ,Swipe Transaction,22849,Los Angeles,CA,90086,5411,
7476708,1/1/2010 10:37,1740,5885,$15.59 ,Swipe Transaction,22938,Mukwonago,WI,53149,5812,
7476709,1/1/2010 10:37,1741,3025,$35.44 ,Swipe Transaction,59935,Tucson,AZ,85711,5499,
7476710,1/1/2010 10:38,321,5755,$4.06 ,Swipe Transaction,25717,Mosinee,WI,54455,5812,
7476711,1/1/2010 10:38,394,4717,$32.17 ,Online Transaction,18563,ONLINE,,,4121,
7476712,1/1/2010 10:38,592,5946,$80.00 ,Swipe Transaction,27092,Hendersonville,NC,28792,4829,
7476713,1/1/2010 10:38,619,5,$8.43 ,Swipe Transaction,35451,Rochester,MN,55901,5812,
7476714,1/1/2010 10:38,882,1079,$49.12 ,Swipe Transaction,71667,Mount Vernon,OH,43050,7538,
7476716,1/1/2010 10:39,227,2512,$26.72 ,Swipe Transaction,3244,Minneapolis,MN,55419,5411,
7476718,1/1/2010 10:39,1393,3018,$18.66 ,Swipe Transaction,59397,Pilger,NE,68768,5812,
7476719,1/1/2010 10:39,1479,1139,$80.00 ,Swipe Transaction,27092,Atlanta,GA,30310,4829,
7476720,1/1/2010 10:39,1535,187,($90.00),Swipe Transaction,43293,Lucasville,OH,45648,5499,
7476721,1/1/2010 10:39,1735,3700,$5.39 ,Swipe Transaction,50783,Vero Beach,FL,32967,5411,
7476722,1/1/2010 10:39,1741,3025,($88.00),Swipe Transaction,59935,Tucson,AZ,85711,5499,
7476723,1/1/2010 10:40,46,2925,$10.92 ,Swipe Transaction,46284,Kew Gardens,NY,11415,5411,
7476725,1/1/2010 10:40,549,2588,$327.53 ,Swipe Transaction,39991,Lincoln Park,MI,48146,3771,
7476727,1/1/2010 10:40,1719,2058,$13.67 ,Swipe Transaction,11041,Miami,FL,33179,5813,
7476728,1/1/2010 10:40,1741,3025,$88.00 ,Swipe Transaction,59935,Tucson,AZ,85711,5499,
7476729,1/1/2010 10:40,1908,5945,$139.17 ,Swipe Transaction,12467,Knoxville,TN,37931,5300,
7476730,1/1/2010 10:40,1942,246,$5.77 ,Swipe Transaction,78624,New York,NY,10003,5411,
7476732,1/1/2010 10:42,561,4575,$7.76 ,Swipe Transaction,87071,Burlington,IA,52601,4121,
7476733,1/1/2010 10:42,1190,5358,$11.14 ,Swipe Transaction,41260,Summerville,SC,29485,5541,
7476734,1/1/2010 10:42,1638,4956,$9.82 ,Swipe Transaction,61195,Lakeville,MN,55044,5541,
7476735,1/1/2010 10:43,470,3733,$40.00 ,Swipe Transaction,27092,Muldrow,OK,74948,4829,
7476737,1/1/2010 10:43,801,3366,$171.97 ,Swipe Transaction,52923,Lubbock,TX,79410,3504,
7476736,1/1/2010 10:43,801,3366,($218.00),Swipe Transaction,52923,Lubbock,TX,79410,3504,
7476738,1/1/2010 10:43,928,4528,$7.87 ,Swipe Transaction,22204,Houston,TX,77081,5541,
7476739,1/1/2010 10:43,1546,245,$13.08 ,Swipe Transaction,12328,Pittsfield,NH,3263,5812,
7476740,1/1/2010 10:43,1712,3711,$11.78 ,Swipe Transaction,35451,Dallas,TX,75248,5812,
7476741,1/1/2010 10:44,154,159,$123.98 ,Swipe Transaction,1077,Fayetteville,NC,28312,7995,
7476742,1/1/2010 10:44,291,3221,$42.75 ,Swipe Transaction,86616,Rock Spring,GA,30739,4814,
7476743,1/1/2010 10:44,628,2579,$27.55 ,Swipe Transaction,28395,Newtown Square,PA,19073,5541,
7476744,1/1/2010 10:44,630,2059,$60.00 ,Swipe Transaction,27092,Jacksonville,FL,32221,4829,
7476745,1/1/2010 10:44,641,5151,$13.41 ,Swipe Transaction,41943,Columbus,OH,43228,5813,
7476746,1/1/2010 10:44,744,4158,$0.31 ,Online Transaction,39021,ONLINE,,,4784,
7476747,1/1/2010 10:44,872,4132,$8.52 ,Swipe Transaction,25887,Maywood,IL,60153,5814,
7476748,1/1/2010 10:44,1054,202,$57.85 ,Swipe Transaction,84793,Gresham,OR,97080,5655,
7476749,1/1/2010 10:44,1376,2182,$43.44 ,Online Transaction,18563,ONLINE,,,4121,
7476751,1/1/2010 10:45,538,2396,($94.00),Swipe Transaction,26810,Winterville,NC,28590,5541,
7476750,1/1/2010 10:45,538,2396,$94.00 ,Swipe Transaction,26810,Winterville,NC,28590,5541,
7476752,1/1/2010 10:45,637,3745,$32.56 ,Online Transaction,39021,ONLINE,,,4784,
7476753,1/1/2010 10:45,885,5086,$0.28 ,Swipe Transaction,14528,Crane,MO,65633,5499,
7476754,1/1/2010 10:45,1385,4955,$8.03 ,Swipe Transaction,43293,Minneapolis,MN,55419,5499,
7476755,1/1/2010 10:45,1958,3843,$1.57 ,Swipe Transaction,14528,Fayetteville,NC,28306,5499,
7476756,1/1/2010 10:46,430,3433,$10.13 ,Swipe Transaction,88646,Crown Point,IN,46307,5812,
7476758,1/1/2010 10:46,757,5458,$10.85 ,Swipe Transaction,35451,Brooklyn,NY,11236,5812,
7476759,1/1/2010 10:46,810,4309,$44.93 ,Swipe Transaction,46951,Springfield,KY,40069,7538,
7476760,1/1/2010 10:46,1324,4959,$15.23 ,Swipe Transaction,18831,Sarasota,FL,34232,5411,
7476761,1/1/2010 10:46,1564,5925,$14.69 ,Swipe Transaction,50783,Amarillo,TX,79110,5411,
7476762,1/1/2010 10:46,1776,4938,$59.72 ,Online Transaction,39021,ONLINE,,,4784,
7476763,1/1/2010 10:47,421,2177,$9.07 ,Swipe Transaction,61850,Cedar Rapids,IA,52405,5812,
7476764,1/1/2010 10:47,1508,1108,$0.74 ,Swipe Transaction,35451,Bedford,IN,47421,5812,
7476765,1/1/2010 10:47,1936,5551,$46.58 ,Swipe Transaction,65109,Richmond,VT,5477,5193,
7476766,1/1/2010 10:48,1027,5543,$70.40 ,Swipe Transaction,50783,Olathe,KS,66062,5411,
7476767,1/1/2010 10:48,1259,2006,$6.60 ,Swipe Transaction,48038,Wilton,CT,6897,5812,
7476768,1/1/2010 10:48,1403,5976,$35.16 ,Swipe Transaction,75227,Beaverdam,VA,23015,4121,
7476769,1/1/2010 10:48,1526,4722,$12.48 ,Swipe Transaction,3471,Burney,CA,96013,5411,
7476770,1/1/2010 10:49,126,2191,$4.41 ,Swipe Transaction,54366,Little Rock,AR,72209,5812,
7476771,1/1/2010 10:49,1193,5962,$13.27 ,Swipe Transaction,64908,Poughkeepsie,NY,12603,5812,
7476772,1/1/2010 10:49,1369,5792,$1.35 ,Swipe Transaction,75781,Edinburgh,IN,46124,5411,
7476775,1/1/2010 10:50,408,4960,$10.48 ,Swipe Transaction,96049,Birchwood,WI,54817,5541,
7476776,1/1/2010 10:50,814,4536,$4.27 ,Swipe Transaction,83229,Palm Bay,FL,32907,5411,
7476779,1/1/2010 10:51,291,169,$45.67 ,Online Transaction,39021,ONLINE,,,4784,
7476780,1/1/2010 10:51,538,2396,$52.07 ,Swipe Transaction,26810,Winterville,NC,28590,5541,
7476781,1/1/2010 10:51,1535,187,$90.00 ,Swipe Transaction,43293,Lucasville,OH,45648,5499,
7476782,1/1/2010 10:52,112,1134,$17.15 ,Swipe Transaction,50783,Atlanta,GA,30327,5411,
7476785,1/1/2010 10:52,1976,1171,$8.78 ,Swipe Transaction,41260,Hampstead,MD,21074,5541,
7476786,1/1/2010 10:53,652,4293,$2.38 ,Swipe Transaction,63619,East Hartford,CT,6108,5812,
7476787,1/1/2010 10:53,1104,5766,$13.90 ,Swipe Transaction,88646,Pompano Beach,FL,33060,5812,
7476788,1/1/2010 10:53,1575,2112,$11.43 ,Swipe Transaction,35451,Sarasota,FL,34231,5812,
7476789,1/1/2010 10:54,282,3290,$8.60 ,Swipe Transaction,60569,San Antonio,TX,78227,5300,
7476790,1/1/2010 10:54,1198,2804,$2.69 ,Swipe Transaction,2177,Georgetown,TX,78633,5411,
7476792,1/1/2010 10:55,140,152,$17.54 ,Online Transaction,16798,ONLINE,,,4121,
7476794,1/1/2010 10:55,872,4132,$3.42 ,Swipe Transaction,86438,Maywood,IL,60153,5499,
7476795,1/1/2010 10:55,940,2224,$26.23 ,Swipe Transaction,99449,Pembroke Pines,FL,33028,5211,
7476796,1/1/2010 10:55,1515,5557,$68.36 ,Online Transaction,70129,ONLINE,,,7801,
7476797,1/1/2010 10:55,1516,1002,$23.84 ,Swipe Transaction,49239,Milpitas,CA,95035,5813,
7476798,1/1/2010 10:55,1758,3440,$14.12 ,Swipe Transaction,61195,Atlanta,GA,30336,5541,
7476799,1/1/2010 10:56,729,226,$1.26 ,Swipe Transaction,61195,Frankfort,IN,46041,5541,
7476800,1/1/2010 10:56,1535,187,$20.52 ,Swipe Transaction,43293,Lucasville,OH,45648,5499,
7476801,1/1/2010 10:57,40,2011,$60.68 ,Swipe Transaction,20561,Chillicothe,OH,45601,5912,
7476802,1/1/2010 10:57,64,5429,$64.72 ,Online Transaction,89949,ONLINE,,,7996,
7476803,1/1/2010 10:57,90,2991,$53.16 ,Swipe Transaction,52562,Cocoa,FL,32926,4900,
7476804,1/1/2010 10:57,301,3742,$7.30 ,Online Transaction,39021,ONLINE,,,4784,
7476805,1/1/2010 10:57,940,2224,$10.61 ,Swipe Transaction,36949,Pembroke Pines,FL,33028,5411,
7476806,1/1/2010 10:57,1204,210,$17.30 ,Swipe Transaction,77403,Marshfield,MA,2050,5411,
7476807,1/1/2010 10:57,1488,1098,$10.44 ,Swipe Transaction,68705,Eastlake,OH,44095,5411,
7476809,1/1/2010 10:58,178,4261,$6.30 ,Swipe Transaction,49789,Blue Springs,MO,64015,5541,
7476811,1/1/2010 10:58,801,3261,$16.26 ,Swipe Transaction,25065,Lamesa,TX,79331,5812,
7476812,1/1/2010 10:58,1313,4183,$3.37 ,Swipe Transaction,5248,Wexford,PA,15090,5499,
7476813,1/1/2010 10:58,1591,2056,$4.95 ,Swipe Transaction,35451,Omaha,NE,68108,5812,
7476814,1/1/2010 10:58,1618,3031,$11.12 ,Swipe Transaction,78649,Mount Vernon,NY,10552,5411,
7476815,1/1/2010 10:58,1966,4087,$37.14 ,Swipe Transaction,32175,Harrison,AR,72601,7538,
7476816,1/1/2010 10:59,96,5175,$171.17 ,Swipe Transaction,81591,Yorba Linda,CA,92886,5300,
7476818,1/1/2010 10:59,1006,4723,$100.00 ,Swipe Transaction,27092,La Porte,IN,46350,4829,
7476820,1/1/2010 11:00,779,3299,$16.47 ,Swipe Transaction,44578,Lewisville,TX,75077,5812,
7476821,1/1/2010 11:00,1885,4694,$40.89 ,Swipe Transaction,29974,Winder,GA,30680,7538,
7476822,1/1/2010 11:01,556,2,$10.64 ,Swipe Transaction,61195,Barberton,OH,44203,5541,
7476823,1/1/2010 11:01,658,199,$11.78 ,Swipe Transaction,78605,Orlando,FL,32803,5814,
7476824,1/1/2010 11:01,757,4175,$7.83 ,Swipe Transaction,35451,Brooklyn,NY,11236,5812,
7476825,1/1/2010 11:01,996,4661,$16.22 ,Swipe Transaction,46284,Hollywood,FL,33024,5411,
7476826,1/1/2010 11:01,1448,4685,$9.94 ,Swipe Transaction,36399,Inman,SC,29349,5812,
7476827,1/1/2010 11:01,1983,3399,$42.22 ,Online Transaction,81759,ONLINE,,,7349,
7476829,1/1/2010 11:02,1817,2530,$13.74 ,Swipe Transaction,19558,Pearland,TX,77584,5411,
7476831,1/1/2010 11:03,1370,170,$11.43 ,Swipe Transaction,57885,Elk Grove,CA,95624,5411,
7476832,1/1/2010 11:03,1789,5130,$4.67 ,Swipe Transaction,50783,Odon,IN,47562,5411,
7476833,1/1/2010 11:04,252,3788,$62.74 ,Swipe Transaction,31893,Sandusky,OH,44870,5311,
7476834,1/1/2010 11:04,598,2040,$13.22 ,Swipe Transaction,2998,Gorham,NH,3581,5812,
7476835,1/1/2010 11:04,948,3376,$12.59 ,Swipe Transaction,78454,North Palm Beach,FL,33408,5812,
7476836,1/1/2010 11:04,1488,1098,$14.96 ,Swipe Transaction,38806,Eastlake,OH,44095,5812,
7476837,1/1/2010 11:05,110,4103,$271.22 ,Swipe Transaction,99885,Austin,TX,78728,5932,
7476839,1/1/2010 11:05,354,1168,$14.24 ,Swipe Transaction,35451,Colorado Springs,CO,80920,5812,
7476840,1/1/2010 11:05,371,5495,$14.62 ,Swipe Transaction,3847,Richmond,VA,23226,5411,
7476841,1/1/2010 11:05,973,3833,$13.78 ,Swipe Transaction,98374,Crenshaw,MS,38621,5411,
7476842,1/1/2010 11:05,1169,5763,$33.54 ,Swipe Transaction,89707,Round Rock,TX,78665,4121,
7476843,1/1/2010 11:05,1195,3020,$16.53 ,Swipe Transaction,75936,Brownstown,IN,47220,5814,
7476844,1/1/2010 11:05,1623,5142,$8.09 ,Swipe Transaction,49789,Dayton,KY,41074,5541,
7476845,1/1/2010 11:05,1750,3714,$12.15 ,Swipe Transaction,17493,La Grange,IL,60525,5812,
7476846,1/1/2010 11:05,1818,3418,$35.50 ,Online Transaction,18563,ONLINE,,,4121,
7476847,1/1/2010 11:06,1500,4729,$129.58 ,Online Transaction,726,ONLINE,,,4900,
7476848,1/1/2010 11:06,1591,2043,$17.10 ,Online Transaction,88998,ONLINE,,,4784,
7476849,1/1/2010 11:07,1019,2602,$10.72 ,Swipe Transaction,62913,Baldwin Park,CA,91706,5812,
7476850,1/1/2010 11:07,1129,5492,$22.33 ,Swipe Transaction,61738,Fresno,CA,93722,5094,
7476852,1/1/2010 11:07,1877,5449,$142.56 ,Swipe Transaction,60569,Seattle,WA,98198,5300,
7476853,1/1/2010 11:08,696,3870,$236.06 ,Swipe Transaction,69956,New Braunfels,TX,78132,5310,
7476854,1/1/2010 11:08,1508,3279,$0.55 ,Swipe Transaction,86862,Bloomington,IN,47403,5411,
7476855,1/1/2010 11:08,1519,4210,$11.14 ,Swipe Transaction,1099,Laurel,MT,59044,5812,
7476857,1/1/2010 11:10,81,2962,$13.48 ,Swipe Transaction,50783,Bulverde,TX,78163,5411,
7476859,1/1/2010 11:10,1786,5462,$13.51 ,Swipe Transaction,50867,Louisville,OH,44641,5541,
7476860,1/1/2010 11:11,28,2568,$20.00 ,Swipe Transaction,61195,Woodbridge,VA,22191,5541,
7476861,1/1/2010 11:11,154,159,$80.00 ,Swipe Transaction,27092,Newton Grove,NC,28366,4829,
7476862,1/1/2010 11:11,379,2019,$2.82 ,Swipe Transaction,59935,Mobile,AL,36695,5499,
7476863,1/1/2010 11:11,470,5097,$80.00 ,Swipe Transaction,27092,Muldrow,OK,74948,4829,
7476864,1/1/2010 11:11,515,5487,$2.13 ,Swipe Transaction,91264,Longview,TX,75604,5814,
7476865,1/1/2010 11:11,598,32,$20.28 ,Online Transaction,16798,ONLINE,,,4121,
7476866,1/1/2010 11:11,641,5151,$100.00 ,Swipe Transaction,27092,Upper Sandusky,OH,43351,4829,
7476867,1/1/2010 11:11,1121,5817,$9.74 ,Swipe Transaction,98374,Charleston,SC,29492,5411,
7476868,1/1/2010 11:12,1204,210,$18.56 ,Swipe Transaction,35451,Norwell,MA,2061,5812,
7476869,1/1/2010 11:12,1512,5049,$14.60 ,Swipe Transaction,61195,Indianapolis,IN,46236,5541,
7476870,1/1/2010 11:12,1834,1119,$8.73 ,Swipe Transaction,20561,Lubbock,TX,79413,5912,
7476871,1/1/2010 11:13,1201,16,$22.09 ,Swipe Transaction,83271,Chelmsford,MA,1824,4214,
7476872,1/1/2010 11:13,1397,2957,$14.53 ,Swipe Transaction,78605,Pryor,OK,74361,5814,
7476873,1/1/2010 11:13,1551,2988,$22.07 ,Swipe Transaction,51329,Lincoln,IL,62656,5813,
7476874,1/1/2010 11:14,115,4590,$17.02 ,Swipe Transaction,81650,Cambridge,WI,53523,5411,
7476876,1/1/2010 11:14,712,5506,$16.53 ,Swipe Transaction,75781,Chula Vista,CA,91910,5411,
7476878,1/1/2010 11:14,1500,5034,$130.85 ,Online Transaction,726,ONLINE,,,4900,Insufficient Balance
7476879,1/1/2010 11:15,810,2149,$80.00 ,Swipe Transaction,27092,Louisville,KY,40213,4829,
7476881,1/1/2010 11:16,13,2941,$6.53 ,Swipe Transaction,92542,Fort Knox,KY,40121,5813,
7476882,1/1/2010 11:16,146,2470,$24.22 ,Swipe Transaction,92309,Batavia,IL,60510,5211,
7476883,1/1/2010 11:16,154,159,$102.68 ,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7476884,1/1/2010 11:16,1313,4183,$2.39 ,Swipe Transaction,75936,Tarentum,PA,15084,5814,
7476885,1/1/2010 11:16,1463,5499,$1.19 ,Swipe Transaction,14528,Kerhonkson,NY,12446,5499,
7476886,1/1/2010 11:16,1488,1098,$1.77 ,Swipe Transaction,86438,Eastlake,OH,44095,5499,
7476887,1/1/2010 11:16,1500,5180,$90.75 ,Swipe Transaction,21530,Elk Grove,CA,95624,7995,
7476888,1/1/2010 11:16,1576,2480,$7.35 ,Swipe Transaction,37899,Manorville,NY,11949,5813,
7476889,1/1/2010 11:16,1769,43,$74.28 ,Swipe Transaction,24427,Sewell,NJ,8080,4131,
7476891,1/1/2010 11:16,1936,5551,$25.92 ,Online Transaction,18563,ONLINE,,,4121,
7476892,1/1/2010 11:17,128,5048,$47.03 ,Swipe Transaction,25201,Houston,TX,77061,5310,
7476893,1/1/2010 11:17,148,2144,$18.23 ,Swipe Transaction,80124,Bristol,NH,3222,5812,
7476894,1/1/2010 11:17,285,3442,$7.85 ,Swipe Transaction,75936,Watsonville,CA,95076,5814,
7476896,1/1/2010 11:17,667,5063,$20.47 ,Swipe Transaction,35451,Durham,NC,27713,5812,
7476897,1/1/2010 11:17,872,4132,$14.13 ,Swipe Transaction,78941,Maywood,IL,60153,5411,
7476898,1/1/2010 11:17,1129,5492,$23.42 ,Swipe Transaction,61738,Fresno,CA,93722,5094,Bad PIN
7476899,1/1/2010 11:17,1435,4294,$41.13 ,Online Transaction,39021,ONLINE,,,4784,
7476900,1/1/2010 11:17,1759,2893,$18.03 ,Swipe Transaction,73081,Oceanside,CA,92057,5300,
7476901,1/1/2010 11:18,699,3875,$13.06 ,Swipe Transaction,75781,Cedar Rapids,IA,52403,5411,
7476902,1/1/2010 11:18,1256,236,$27.93 ,Swipe Transaction,95355,Stratford,CT,6614,5411,
7476903,1/1/2010 11:18,1640,4967,$40.65 ,Swipe Transaction,32175,Adrian,MI,49221,7538,
7476905,1/1/2010 11:19,227,2512,$12.74 ,Swipe Transaction,25887,Minneapolis,MN,55419,5814,
7476906,1/1/2010 11:19,321,5755,$4.00 ,Swipe Transaction,61195,Merrill,WI,54452,5541,
7476907,1/1/2010 11:19,1432,4958,$25.41 ,Online Transaction,39021,ONLINE,,,4784,
7476908,1/1/2010 11:19,1528,4315,$10.29 ,Swipe Transaction,87625,Minden,LA,71055,5812,
7476910,1/1/2010 11:19,1769,43,$9.10 ,Swipe Transaction,71667,Manahawkin,NJ,8050,7538,
7476911,1/1/2010 11:19,1979,2548,$10.37 ,Swipe Transaction,10213,Boca Raton,FL,33486,5411,
7476912,1/1/2010 11:20,46,3732,$18.04 ,Swipe Transaction,88646,Ozone Park,NY,11417,5812,
7476913,1/1/2010 11:20,924,2210,$2.90 ,Swipe Transaction,80135,Lapel,IN,46051,5921,
7476914,1/1/2010 11:20,1194,4614,$26.27 ,Swipe Transaction,20561,Chattanooga,TN,37416,5912,
7476916,1/1/2010 11:21,386,3673,$15.34 ,Swipe Transaction,5499,Worcester,MA,1602,4121,
7476917,1/1/2010 11:21,987,5090,$9.18 ,Swipe Transaction,83229,Gaithersburg,MD,20879,5411,
7476918,1/1/2010 11:21,1515,5557,$63.55 ,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7476919,1/1/2010 11:21,1686,2617,$16.05 ,Swipe Transaction,25717,Louisville,CO,80027,5812,
7476920,1/1/2010 11:21,1776,4938,$10.61 ,Swipe Transaction,79664,Nashport,OH,43830,5814,
7476921,1/1/2010 11:22,39,2413,$69.14 ,Swipe Transaction,60569,Plantsville,CT,6479,5300,
7476922,1/1/2010 11:22,213,2136,$10.78 ,Swipe Transaction,98648,Garland,TX,75044,5814,
7476923,1/1/2010 11:22,291,169,$10.23 ,Swipe Transaction,47090,Dalton,GA,30720,5812,
7476924,1/1/2010 11:22,646,2093,$10.13 ,Swipe Transaction,61195,Altoona,PA,16601,5541,
7476925,1/1/2010 11:22,652,2502,$1.57 ,Swipe Transaction,14528,Wethersfield,CT,6109,5499,
7476926,1/1/2010 11:22,1147,2042,$37.43 ,Swipe Transaction,75936,Houston,TX,77053,5814,
7476927,1/1/2010 11:22,1247,2065,$68.73 ,Swipe Transaction,82981,Bakersfield,CA,93308,5912,
7476928,1/1/2010 11:22,1443,4730,$13.64 ,Swipe Transaction,59288,Waianae,HI,96792,5912,
7476930,1/1/2010 11:23,1123,3010,$3.48 ,Swipe Transaction,75936,Laurinburg,NC,28352,5814,
7476931,1/1/2010 11:23,1699,2204,$11.73 ,Swipe Transaction,57758,San Jose,CA,95134,4121,
7476932,1/1/2010 11:23,1903,2973,$125.09 ,Swipe Transaction,46259,Seattle,WA,98117,7538,
7476933,1/1/2010 11:24,467,4278,$8.12 ,Swipe Transaction,58989,Chattanooga,TN,37415,5411,
7476934,1/1/2010 11:25,98,4143,$2.07 ,Swipe Transaction,75781,Seymour,IL,61875,5411,
7476935,1/1/2010 11:25,1069,5167,$62.58 ,Swipe Transaction,60569,Salisbury,NC,28146,5300,
7476936,1/1/2010 11:25,1114,4246,$18.18 ,Swipe Transaction,92883,Bloomfield,IN,47424,5812,
7476937,1/1/2010 11:25,1362,2145,$19.19 ,Swipe Transaction,61195,Lothian,MD,20711,5541,
7476938,1/1/2010 11:26,217,174,$9.02 ,Swipe Transaction,79927,Summit Argo,IL,60501,5912,
7476939,1/1/2010 11:26,575,4271,$76.41 ,Online Transaction,4802,ONLINE,,,4899,
7476940,1/1/2010 11:26,940,2224,$9.09 ,Swipe Transaction,75781,Pembroke Pines,FL,33028,5411,
